Phone Number,Spam Classification,Caller Type,Number of Reports,Call Frequency,Location,Time of Call,Duration (seconds),User Review,Confidence Score (%),Last Report Date,Reported by Verified Users,Conversation Text
6836917564,Spam,Unknown,4,1,Pune,Morning,512,Annoying call,55,2024-05-02,False,Special discount available only today!
7938175884,Spam,Telemarketer,9,1,Unknown,Afternoon,563,Annoying call,60,2024-02-01,False,Are you interested in saving money on your utility bills?
8235664929,Not Spam,Personal,0,0,Jaipur,Afternoon,106,Normal call,38,2024-12-09,False,This is about your recent purchase.
8872233786,Not Spam,Business,0,0,Kolkata,Evening,562,Normal call,34,2024-11-29,True,Your requested callback about the service issue.
7912524825,Not Spam,Business,0,0,Unknown,Afternoon,312,Expected call,37,2024-05-11,False,About your recent service request.
9424687321,Spam,Scammer,13,2,Bangalore,Evening,305,Annoying call,92,2025-01-04,False,Important notice about your account security.
9096151491,Not Spam,Business,0,0,Mumbai,Morning,345,Genuine call,49,2024-07-25,False,Following up on your inquiry.
6929759456,Not Spam,Service,0,0,Hyderabad,Afternoon,315,OK,48,2024-03-10,False,Following up on your inquiry.
6091273522,Not Spam,None,0,0,Delhi,Morning,568,OK,42,2024-01-27,False,Your requested callback about the service issue.
7556757178,Not Spam,None,0,0,Unknown,Night,707,Expected call,51,2024-06-04,False,Your requested callback about the service issue.
6146110823,Not Spam,Service,0,0,Unknown,Night,118,Expected call,8,2024-05-14,False,Calling from your doctor's office.
7334307424,Not Spam,Personal,0,0,Ahmedabad,Evening,578,OK,38,2024-04-23,False,This is your delivery service.
6629584591,Not Spam,Business,0,0,Ahmedabad,Morning,487,Genuine call,38,2024-03-26,False,Following up on your inquiry.
8764444215,Not Spam,None,0,0,Mumbai,Evening,201,Genuine call,32,2024-05-18,True,"Hello, this is about your subscription."
7281889511,Spam,Fraudulent Service,6,1,Kolkata,Evening,315,Annoying call,64,2024-05-31,False,Your computer might be infected.
6059570144,Not Spam,Business,0,3,Mumbai,Morning,269,Helpful service,46,2024-03-13,False,This is about your recent purchase.
9397084362,Spam,Unknown,10,0,Ahmedabad,Night,108,Suspicious call,71,2024-03-06,False,Special discount available only today!
8864443218,Not Spam,Personal,0,0,Kolkata,Evening,417,Genuine call,37,2024-11-07,False,This is about your recent purchase.
9352447137,Not Spam,Service,0,0,Jaipur,Night,87,Helpful service,22,2024-08-11,False,Your requested callback about the service issue.
8482888677,Not Spam,Personal,0,0,Ahmedabad,Afternoon,165,OK,21,2024-04-15,True,Your requested callback about the service issue.
6099976739,Not Spam,Service,0,0,Pune,Afternoon,131,Important call,40,2024-04-05,False,We're calling about your account.
7165356133,Not Spam,Business,0,0,Jaipur,Night,506,OK,39,2024-08-15,False,Your requested callback about the service issue.
9782654990,Not Spam,Business,0,0,Delhi,Morning,250,Important call,41,2024-03-25,False,"Hi, this is regarding your job application."
7411697140,Not Spam,Business,0,1,Kolkata,Afternoon,217,Business call,22,2024-09-29,False,This is a follow-up call.
8366038026,Not Spam,Service,0,0,Bangalore,Night,111,Business call,21,2024-03-11,True,About your recent service request.
6679800887,Not Spam,Business,0,0,Ahmedabad,Night,556,OK,36,2024-02-09,False,"Hello, calling to confirm your appointment."
9704661341,Not Spam,Service,0,0,Unknown,Evening,563,Normal call,23,2024-12-14,False,This is your bank calling to verify a transaction.
6972929388,Not Spam,Personal,0,0,Unknown,Evening,549,Important call,50,2024-08-24,True,This is your bank calling to verify a transaction.
9541222714,Not Spam,None,0,0,Hyderabad,Night,560,Important call,40,2024-10-06,False,This is your bank calling to verify a transaction.
9776157972,Not Spam,Personal,0,0,Ahmedabad,Evening,395,Expected call,49,2024-04-18,False,Important information about your service.
9659484295,Not Spam,Service,0,0,Unknown,Night,115,Normal call,24,2024-04-26,False,About your recent service request.
7775171596,Not Spam,Personal,0,0,Kolkata,Afternoon,390,Normal call,42,2024-10-19,False,Your requested callback about the service issue.
8154598705,Spam,Fraudulent Service,2,1,Delhi,Morning,47,Possible spam,63,2024-08-23,True,Your social security number needs verification.
9931873018,Not Spam,Personal,0,0,Mumbai,Morning,26,Genuine call,28,2024-06-12,True,Your requested callback about the service issue.
8381796393,Spam,Scammer,1,0,Chennai,Evening,512,Not sure,59,2024-07-08,False,Important notice about your account security.
6170555514,Not Spam,Personal,0,0,Jaipur,Evening,565,Genuine call,18,2024-10-11,False,Following up on your inquiry.
9515639765,Not Spam,Service,0,0,Unknown,Night,557,Genuine call,24,2024-08-20,False,Your requested callback about the service issue.
7124706982,Not Spam,Business,0,0,Delhi,Evening,212,Helpful service,37,2024-07-30,False,This is your bank calling to verify a transaction.
8184491537,Not Spam,Personal,0,0,Jaipur,Night,94,Important call,40,2024-03-07,False,This is your bank calling to verify a transaction.
6939730545,Not Spam,None,0,0,Unknown,Morning,159,Genuine call,33,2024-12-27,False,Calling from your doctor's office.
9337726032,Not Spam,Service,0,0,Hyderabad,Afternoon,430,Genuine call,37,2024-07-05,False,Your requested callback about the service issue.
8034963108,Spam,Survey,3,0,Unknown,Afternoon,441,Scam alert,64,2024-06-14,True,Can you spare 5 minutes for a survey?
8907251334,Not Spam,Service,0,0,Unknown,Night,524,Genuine call,30,2024-03-29,False,"Hello, calling to confirm your appointment."
6044939799,Spam,Fraudulent Service,4,10,Unknown,Morning,335,Suspicious call,86,2024-06-19,False,Your social security number needs verification.
7925671441,Spam,Telemarketer,11,4,Jaipur,Evening,182,Possible spam,64,2024-03-31,False,"Hello, this is about your subscription."
6823305810,Not Spam,Business,0,0,Ahmedabad,Morning,653,Business call,30,2024-08-01,True,This is about your recent purchase.
9763217189,Not Spam,Service,0,0,Pune,Afternoon,591,OK,46,2024-12-15,True,About your recent service request.
9933480343,Not Spam,Personal,0,0,Hyderabad,Evening,312,Helpful service,15,2024-11-18,False,This is about your recent purchase.
6265325616,Not Spam,Service,0,0,Pune,Evening,548,OK,40,2024-03-15,False,About your recent service request.
7783403034,Not Spam,Personal,0,0,Jaipur,Afternoon,44,Business call,46,2024-06-15,True,Following up on your inquiry.
8765099064,Not Spam,Service,0,0,Unknown,Night,419,Important call,35,2024-04-25,False,This is your bank calling to verify a transaction.
8329167590,Not Spam,None,0,0,Delhi,Afternoon,168,Business call,39,2024-04-17,False,Your requested callback about the service issue.
9183485818,Not Spam,Personal,0,0,Delhi,Evening,192,Business call,35,2024-09-22,True,Your requested callback about the service issue.
9825263580,Spam,Unknown,5,3,Hyderabad,Evening,444,Annoying call,67,2025-01-03,True,"Hello, we're offering a great deal on credit cards with zero annual fees!"
7295657341,Spam,Fraudulent Service,3,3,Unknown,Morning,385,Annoying call,55,2024-08-26,False,Your computer might be infected.
8172562084,Spam,Unknown,12,1,Unknown,Morning,463,Not sure,70,2024-06-26,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
6474548720,Not Spam,Business,0,0,Bangalore,Night,886,Expected call,46,2024-05-11,False,"Hello, calling to confirm your appointment."
6238378850,Not Spam,Service,0,0,Chennai,Evening,92,OK,39,2024-05-22,True,"Hello, calling to confirm your appointment."
7468984735,Not Spam,Business,0,0,Ahmedabad,Morning,310,OK,22,2024-12-08,False,Your requested callback about the service issue.
7570004039,Not Spam,None,0,0,Bangalore,Evening,132,OK,20,2024-04-20,False,"Hi, this is regarding your job application."
6186557019,Not Spam,Service,0,0,Hyderabad,Morning,433,Business call,31,2024-04-10,False,About your recent service request.
7181949927,Not Spam,Service,0,0,Kolkata,Night,543,Expected call,21,2024-06-14,False,This is your delivery service.
7284746000,Not Spam,Service,0,0,Mumbai,Evening,172,Business call,15,2024-10-02,False,This is your delivery service.
6526003839,Spam,Telemarketer,5,0,Unknown,Night,158,Scam alert,70,2024-11-26,False,Are you interested in saving money on your utility bills?
9220918857,Not Spam,Personal,0,0,Delhi,Afternoon,386,Business call,9,2024-08-04,True,Following up on your inquiry.
9068992801,Not Spam,Service,0,0,Mumbai,Afternoon,205,OK,11,2024-04-24,False,Calling from your doctor's office.
6626078687,Not Spam,Service,0,0,Chennai,Morning,477,Normal call,32,2024-10-01,False,Your requested callback about the service issue.
6778847661,Not Spam,Business,0,1,Bangalore,Afternoon,402,Genuine call,34,2024-11-23,True,This is about your recent purchase.
9622288984,Not Spam,Personal,0,0,Hyderabad,Morning,73,Expected call,53,2024-12-06,False,About your recent service request.
8050060984,Not Spam,Business,0,0,Unknown,Night,350,Helpful service,41,2025-01-02,False,Important information about your service.
7580717484,Not Spam,Service,0,0,Bangalore,Afternoon,42,Business call,10,2024-03-22,True,Calling from your doctor's office.
9350274549,Spam,Scammer,4,1,Kolkata,Evening,358,Suspicious call,73,2024-05-16,False,This is regarding your car's extended warranty.
7048143956,Spam,Fraudulent Service,3,0,Jaipur,Afternoon,128,Annoying call,65,2024-12-17,False,"Hello, this is about your subscription."
9592156391,Not Spam,Service,0,0,Ahmedabad,Afternoon,286,Important call,24,2024-02-04,False,"Hi, this is regarding your job application."
6033625391,Not Spam,None,0,0,Delhi,Evening,33,Important call,33,2024-03-16,False,Important information about your service.
9563920584,Not Spam,Service,0,0,Bangalore,Evening,348,Helpful service,43,2024-05-13,False,This is your delivery service.
8932069282,Not Spam,Personal,0,0,Mumbai,Night,306,Normal call,35,2024-08-01,True,"Hi, this is regarding your job application."
9842487514,Spam,Scammer,6,1,Hyderabad,Night,356,Telemarketing spam,76,2024-03-11,True,Your bank account needs verification.
7169849228,Not Spam,Business,0,2,Bangalore,Night,335,Genuine call,49,2024-03-07,True,Important information about your service.
8980216380,Spam,Unknown,2,0,Ahmedabad,Morning,376,Suspicious call,69,2024-07-27,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
8271105122,Not Spam,Service,0,0,Bangalore,Evening,478,Helpful service,34,2024-06-27,True,We're calling about your account.
8574226295,Not Spam,Business,0,0,Pune,Evening,261,Helpful service,36,2024-08-10,False,"Hello, this is about your subscription."
6786589645,Not Spam,Service,0,1,Unknown,Afternoon,597,Expected call,36,2024-06-13,True,Following up on your inquiry.
6296710557,Spam,Unknown,4,4,Unknown,Morning,881,Scam alert,56,2024-03-10,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
8058856201,Not Spam,Service,0,0,Delhi,Afternoon,1119,Expected call,37,2024-05-18,False,Calling from your doctor's office.
7582528734,Not Spam,Business,0,0,Pune,Morning,41,Normal call,31,2024-08-12,True,Calling from your doctor's office.
8646535909,Spam,Fraudulent Service,3,7,Unknown,Afternoon,160,Not sure,80,2024-03-14,True,Urgent action required on your account.
8711085354,Not Spam,None,0,1,Pune,Night,878,Expected call,34,2024-07-15,False,This is about your recent purchase.
7201202241,Not Spam,None,0,0,Kolkata,Evening,457,Helpful service,27,2024-12-16,False,Important information about your service.
6020930757,Not Spam,Service,0,0,Kolkata,Evening,892,Expected call,30,2024-02-25,False,This is your bank calling to verify a transaction.
8974224703,Spam,Fraudulent Service,4,3,Unknown,Night,195,Scam alert,80,2024-05-24,True,Urgent action required on your account.
9120188799,Not Spam,Business,0,2,Ahmedabad,Night,288,Important call,25,2024-10-28,False,This is about your recent purchase.
9865089704,Not Spam,Business,0,0,Delhi,Evening,600,Genuine call,45,2024-10-05,False,"Hi, this is regarding your job application."
9762554396,Not Spam,Service,0,0,Pune,Evening,516,Helpful service,8,2024-05-24,False,Following up on your inquiry.
9365959975,Not Spam,None,0,0,Kolkata,Night,224,Business call,53,2024-06-06,True,Your requested callback about the service issue.
8799329315,Not Spam,None,0,0,Delhi,Morning,57,Helpful service,14,2024-05-29,False,This is your bank calling to verify a transaction.
8587092233,Not Spam,Personal,0,1,Pune,Night,478,Important call,41,2024-08-26,True,"Hello, calling to confirm your appointment."
6047334323,Not Spam,Personal,0,0,Jaipur,Morning,481,Business call,36,2024-03-14,False,This is about your recent purchase.
7699890847,Not Spam,Service,0,0,Pune,Afternoon,744,Genuine call,44,2024-09-16,True,Following up on your inquiry.
9874506011,Not Spam,Personal,0,0,Delhi,Evening,41,Normal call,30,2024-07-16,True,"Hello, calling to confirm your appointment."
6037765253,Not Spam,Personal,0,0,Unknown,Morning,253,Genuine call,26,2024-02-16,True,This is a follow-up call.
8913854014,Not Spam,None,0,0,Kolkata,Morning,13,Normal call,29,2024-10-02,False,Your requested callback about the service issue.
6366953768,Not Spam,Personal,0,0,Pune,Evening,34,Genuine call,28,2024-02-26,False,This is a follow-up call.
8339580243,Not Spam,Business,0,0,Ahmedabad,Night,33,Business call,35,2024-07-24,True,This is your bank calling to verify a transaction.
7985338718,Spam,Scammer,3,6,Jaipur,Afternoon,1108,Telemarketing spam,72,2024-12-03,False,This is regarding your car's extended warranty.
7926179391,Spam,Telemarketer,3,0,Jaipur,Night,468,Not sure,63,2024-11-13,False,Are you interested in saving money on your utility bills?
6070068163,Spam,Telemarketer,2,1,Jaipur,Night,513,Not sure,75,2024-07-23,False,Are you interested in saving money on your utility bills?
6315742032,Not Spam,None,0,0,Pune,Night,20,Normal call,37,2024-05-15,False,"Hi, this is regarding your job application."
6125479131,Not Spam,Service,0,0,Pune,Evening,799,Expected call,23,2024-02-21,False,"Hello, calling to confirm your appointment."
7324813120,Not Spam,Service,0,0,Mumbai,Afternoon,62,Genuine call,10,2024-12-26,False,"Hi, this is regarding your job application."
8394888979,Spam,Unknown,6,4,Jaipur,Night,170,Unwanted sales,82,2024-03-30,False,Are you interested in saving money on your utility bills?
9803408512,Not Spam,Personal,0,0,Kolkata,Evening,1189,Genuine call,45,2024-12-09,False,"Hi, this is regarding your job application."
9078620050,Spam,Telemarketer,9,0,Unknown,Night,459,Annoying call,58,2024-04-09,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
6324547937,Not Spam,Business,0,0,Unknown,Afternoon,174,Business call,39,2024-07-27,False,Your requested callback about the service issue.
9886747270,Not Spam,None,0,0,Unknown,Evening,229,Expected call,13,2024-09-18,False,This is about your recent purchase.
8315147459,Not Spam,Business,0,0,Jaipur,Morning,252,Expected call,34,2024-12-17,False,"Hi, this is regarding your job application."
6313664806,Not Spam,Business,0,0,Unknown,Morning,260,OK,55,2024-07-04,True,Following up on your inquiry.
8705517961,Spam,Unknown,4,2,Ahmedabad,Night,592,Not sure,56,2024-11-26,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
7866014696,Not Spam,Personal,0,0,Unknown,Night,208,Important call,33,2024-11-02,False,"Hi, this is regarding your job application."
9546981847,Not Spam,None,0,0,Jaipur,Night,265,Helpful service,49,2025-01-20,False,"Hi, this is regarding your job application."
9917132808,Spam,Unknown,4,4,Ahmedabad,Evening,370,Unwanted sales,59,2025-01-17,False,We have an exclusive offer for you today.
7700095865,Spam,Telemarketer,3,7,Jaipur,Evening,475,Annoying call,67,2024-11-21,False,Special discount available only today!
6275799880,Not Spam,Business,0,0,Unknown,Afternoon,126,Normal call,29,2024-12-22,False,Your requested callback about the service issue.
7802783736,Not Spam,Service,0,0,Bangalore,Afternoon,11,Helpful service,41,2024-09-03,False,Following up on your inquiry.
7915392603,Not Spam,Service,0,0,Ahmedabad,Night,540,Expected call,51,2024-09-12,False,Your requested callback about the service issue.
